Year,Category,Nominee,Female,Oscarstat_previousnominations_acting,Oscarstat_previouswins_acting,Winner,Oscarstat_totalnoms,Nom_Oscar_bestfilm,Win_BAFTA,Nom_BAFTA,Win_GoldenGlobe_comedy-leadacting,Nom_GoldenGlobe_comedy-leadacting,Win_GoldenGlobe_drama-leadacting,Nom_GoldenGlobe_drama-leadacting,Win_GoldenGlobe_supportingacting,Nom_GoldenGlobe_supportingacting,Win_Criticschoice,Nom_Criticschoice,Win_SAG_acting,Nom_SAG_acting,Win_SAG_bestcast,Nom_SAG_bestcast,Age_[0-25],Age_[25-35],Age_[35-45],Age_[45-55],Age_[55-65],Age_[65-75],Age_[75+],Rating_IMDB,Rating_rtaudience,Rating_rtcritic,Genre_action,Genre_adventure,Genre_comedy,Genre_crime,Genre_biography,Genre_drama,Genre_fantasy,Genre_sci-fi,Genre_music,Genre_mystery,Genre_romance,Genre_history,Genre_thriller,Genre_sport,Genre_family,Genre_war,Genre_filmnoir,Genre_western
1972,Actress,Vanessa Redgrave,1,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5,58,85.07044831,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1972,Supporting Actor,Roy Scheider,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.8,87,98,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1972,Supporting Actor,Leonard Frey,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,92,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1972,Supporting Actor,Ben Johnson,0,0,0,1,8,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.1,90,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1972,Supporting Actor,Jeff Bridges,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.1,90,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1972,Supporting Actor,Richard Jaeckel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,76,100,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1972,Supporting Actress,Cloris Leachman,1,0,0,1,8,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.1,90,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1972,Supporting Actress,Ellen Burstyn,1,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.1,90,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1972,Supporting Actress,Ann-Margret,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,72,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1972,Supporting Actress,Barbara Harris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.7,37,85.07044831,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1972,Supporting Actress,Margaret Leighton,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.4,81,85.07044831,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1973,Actor,Marlon Brando,0,0,0,0,11,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.2,98,99,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1973,Actor,Michael Caine,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.1,90,96,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1973,Actor,Laurence Olivier,0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.1,90,96,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1973,Actor,Peter O'Toole,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6,86,82,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1973,Actor,Paul Winfield,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.7,77,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1973,Actress,Cicely Tyson,1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.7,77,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1973,Actress,Liza Minnelli,1,1,0,1,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.9,87,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1973,Actress,Diana Ross,1,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1,87,75,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1973,Actress,Maggie Smith,1,2,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.4,52,40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,Actress,Liv Ullmann,1,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,88,89,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1973,Supporting Actor,James Caan,0,0,0,0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9.2,98,99,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1973,Supporting Actor,Robert Duvall,0,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.2,98,99,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1973,Supporting Actor,Al Pacino,0,0,0,0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.2,98,99,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1973,Supporting Actor,Joel Grey,0,0,0,1,10,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.9,87,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1973,Supporting Actor,Eddie Albert,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.9,73,91,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1973,Supporting Actress,Jeannie Berlin,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.9,73,91,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1973,Supporting Actress,Eileen Heckart,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2,80,75,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1973,Supporting Actress,Geraldine Page,1,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1,75,80,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1973,Supporting Actress,Susan Tyrrell,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,84,100,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1973,Supporting Actress,Shelley Winters,1,1,1,0,8,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1,75,79,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1974,Actor,Jack Lemmon,0,2,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.9,74,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1974,Actor,Marlon Brando,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1,76,79,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1974,Actor,Jack Nicholson,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6,88,93,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1974,Actor,Al Pacino,0,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.8,88,90,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1974,Actor,Robert Redford,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.3,95,93,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1974,Actress,Glenda Jackson,1,2,1,1,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.5,65,91,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1974,Actress,Ellen Burstyn,1,1,0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,87,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,Actress,Barbra Streisand,1,1,1,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1,82,63,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1974,Actress,Marsha Mason,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.8,63,85.07044831,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1974,Actress,Joanne Woodward,1,1,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.5,19,85.07044831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1974,Supporting Actor,Jack Gilford,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.9,74,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1974,Supporting Actor,Randy Quaid,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.6,88,93,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1974,Supporting Actor,Jason Miller,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,87,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,Supporting Actor,John Houseman,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.2,72,85,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1974,Supporting Actor,Vincent Gardenia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,62,88,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1974,Supporting Actress,Linda Blair,1,0,0,0,10,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,87,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,Supporting Actress,Tatum O'Neal,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.2,94,91,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1974,Supporting Actress,Madeline Kahn,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.2,94,91,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1974,Supporting Actress,Candy Clark,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,84,95,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1974,Supporting Actress,Sylvia Sidney,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5,19,85.07044831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1975,Actor,Art Carney,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.5,82,88,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1975,Actor,Albert Finney,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3,79,95,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1975,Actor,Dustin Hoffman,0,2,0,0,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6,88,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1975,Actor,Jack Nicholson,0,3,0,0,11,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.2,93,98,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1975,Actor,Al Pacino,0,2,0,0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,Actress,Valerie Perrine,1,0,0,0,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.6,88,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1975,Actress,Faye Dunaway,1,1,0,0,11,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.2,93,98,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1975,Actress,Ellen Burstyn,1,2,0,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4,82,88,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1975,Actress,Gena Rowlands,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.2,92,95,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1975,Actress,Diahann Carroll,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.2,92,85.07044831,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1975,Supporting Actor,Robert De Niro,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,Supporting Actor,Michael V. Gazzo,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,Supporting Actor,Lee Strasberg,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,Supporting Actor,Fred Astaire,0,0,0,0,7,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.9,72,71,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1975,Supporting Actor,Jeff Bridges,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1,73,87,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1975,Supporting Actress,Ingrid Bergman,1,0,0,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.3,79,95,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1975,Supporting Actress,Talia Shire,1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,Supporting Actress,Diane Ladd,1,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4,82,88,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1975,Supporting Actress,Valentina Cortese,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.1,91,100,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1975,Supporting Actress,Madeline Kahn,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.8,91,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1976,Actor,Jack Nicholson,0,4,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.7,96,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1976,Actor,Walter Matthau,0,2,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.2,73,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,Actor,Al Pacino,0,3,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,90,95,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1976,Actor,James Whitmore,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.6,82,100,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1976,Actor,Maximilian Schell,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.4,82,85.07044831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1976,Actress,Louise Fletcher,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.7,96,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1976,Actress,Isabelle Adjani,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.4,81,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,Actress,Ann-Margret,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,71,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1976,Actress,Carol Kane,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,63,71,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1976,Actress,Glenda Jackson,1,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.8,36,85.07044831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1976,Supporting Actor,Brad Dourif,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.7,96,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1976,Supporting Actor,George Burns,0,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.2,73,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,Supporting Actor,Chris Sarandon,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,90,95,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1976,Supporting Actor,Burgess Meredith,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.1,76,64,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1976,Supporting Actor,Jack Warden,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.3,53,63,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1976,Supporting Actress,Lee Grant,1,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.3,53,63,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1976,Supporting Actress,Ronee Blakley,1,0,0,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.8,84,94,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1976,Supporting Actress,Lily Tomlin,1,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.8,84,94,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1976,Supporting Actress,Sylvia Miles,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2,74,84,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1976,Supporting Actress,Brenda Vaccaro,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.7,0,85.07044831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,Actor,Peter Finch,0,1,0,1,10,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.1,93,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1977,Actor,William Holden,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.1,93,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1977,Actor,Robert De Niro,0,1,1,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.3,93,99,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1977,Actor,Giancarlo Giannini,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,90,91,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1977,Actor,Sylvester Stallone,0,0,0,0,9,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.1,69,93,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1977,Actress,Faye Dunaway,1,2,0,1,10,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.1,93,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1977,Actress,Talia Shire,1,1,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.1,69,93,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1977,Actress,Sissy Spacek,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4,76,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,Actress,Liv Ullmann,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.7,82,80,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1977,Actress,Marie-Christine Barrault,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.8,70,85.07044831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,Supporting Actor,Ned Beatty,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.1,93,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1977,Supporting Actor,Burgess Meredith,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.1,69,93,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1977,Supporting Actor,Burt Young,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.1,69,93,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1977,Supporting Actor,Jason Robards,0,0,0,1,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,92,93,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1977,Supporting Actor,Laurence Olivier,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.5,81,80,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1977,Supporting Actress,Beatrice Straight,1,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.1,93,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1977,Supporting Actress,Jodie Foster,1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.3,93,99,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1977,Supporting Actress,Piper Laurie,1,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.4,76,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,Supporting Actress,Jane Alexander,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,92,93,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1977,Supporting Actress,Lee Grant,1,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.5,54,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1978,Actor,Richard Dreyfuss,0,0,0,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4,84,88,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1978,Actor,Woody Allen,0,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.1,93,99,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1978,Actor,Richard Burton,0,4,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2,78,71,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1978,Actor,Marcello Mastroianni,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.1,92,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1978,Actor,John Travolta,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.8,71,86,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
